year,comp_id,begin,end,amort,curr_assets,curr_liab,extra_exp,extra_inc,extra_profit_loss,fixed_assets,inc_bef_tax,intang_assets,inventories,liq_assets,material_exp,personnel_exp,profit_loss_year,sales,share_eq,subscribed_cap,tang_assets,D,balsheet_flag,balsheet_length,balsheet_notfullyear,founded_year,exit_year,ceo_count,foreign,female,birth_year,inoffice_days,gender,origin,nace_main,ind2,ind,urban_m,region_m,founded_date,exit_date,labor_avg,status_alive,flag_asset_problem,total_assets,total_assets_next,asset_growth_rate,fast_growth,ln_sales,sales_mil,sales_mil_log,d1_sales_mil_log,age,new
2012,82813222912.0,2012-01-01,2012-12-31,5470.37060546875,110100.0,42455.5546875,0.0,0.0,0.0,26337.037109375,11622.22265625,0.0,81881.484375,1355.5555419921875,204077.78125,54266.66796875,10459.2587890625,274733.34375,90581.484375,7407.4072265625,26337.037109375,,0.0,365.0,0.0,1991.0,,1.0,0.0,0.0,1952.0,5812.0,male,Domestic,4719.0,47.0,,2.0,Central,1991-12-08,,0.4097222089767456,1,0,136437.037109375,135518.5078125,-0.006732257723675568,0.0,12.523556247134298,0.27473334375,-1.291954310829976,0.0,21.0,1.0
2012,82824986624.0,2012-01-01,2012-12-31,0.0,1055.5555419921875,2414.814697265625,0.0,0.0,0.0,0.0,551.8518676757812,0.0,814.8148193359375,240.74073791503903,6655.5556640625,7062.962890625,500.0,14270.3701171875,-1359.25927734375,1111.111083984375,0.0,,0.0,365.0,0.0,1999.0,,1.0,0.0,0.0,1958.0,6304.0,male,Domestic,5610.0,56.0,3.0,1.0,Central,1999-09-09,,0.0833333358168602,1,0,1055.5555419921875,2033.3333740234373,0.926315852774412,1.0,9.565940646868063,0.0142703701171875,-4.249569911096211,0.0,13.0,1.0
2012,82833489920.0,2012-01-01,2012-12-31,825.9259033203125,2262.962890625,41018.51953125,0.0,0.0,0.0,3544.4443359375,-15740.7412109375,0.0,288.8888854980469,40.74074172973633,28233.333984375,7781.4814453125,-15781.4814453125,20196.296875,-35948.1484375,1851.851806640625,3544.4443359375,,0.0,365.0,0.0,2010.0,,2.0,0.0,0.5,1957.0,2292.0,mix,Domestic,5610.0,56.0,3.0,3.0,Central,2010-08-31,,0.1666666716337204,1,0,5807.4072265625,3433.3333129882812,-0.4088010055012919,0.0,9.913254543563776,0.020196296875,-3.902256014400499,0.0,2.0,1.0
2012,82841829376.0,2012-01-01,2012-12-31,118.51851654052734,2985.185302734375,13118.5185546875,0.0,525.9259033203125,525.9259033203125,0.0,-6892.5927734375,0.0,0.0,2985.185302734375,162129.625,14014.814453125,-7018.5185546875,169737.03125,-10133.3330078125,1851.851806640625,0.0,,0.0,365.0,0.0,2011.0,2016.0,1.0,0.0,0.0,1974.0,1430.0,male,Domestic,2822.0,28.0,2.0,2.0,Central,2011-03-01,2016-11-10,0.2013888955116272,1,0,2985.185302734375,17662.963134765625,4.916873273691477,1.0,12.042005643386034,0.16973703125,-1.7735049145782402,0.0,1.0,1.0
2012,82847145984.0,2012-01-01,2012-12-31,3088.888916015625,16703.703125,7822.22216796875,0.0,0.0,0.0,2833.333251953125,1785.1851806640625,0.0,0.0,16703.703125,4170.37060546875,1470.370361328125,1696.2962646484375,11059.2587890625,11714.814453125,11111.111328125,2833.333251953125,,0.0,365.0,0.0,2005.0,,1.0,0.0,0.0,1979.0,1215.0,male,Domestic,5610.0,56.0,3.0,2.0,East,2005-03-06,,0.1666666716337204,1,0,19537.036376953125,19155.55517578125,-0.01952605266282298,0.0,9.31102325556678,0.0110592587890625,-4.504487302397494,0.0,7.0,1.0
2012,82866102272.0,2012-01-01,2012-12-31,21737.037109375,34000.0,63762.96484375,0.0,0.0,0.0,534651.875,53248.1484375,0.0,3362.962890625,15862.962890625,160151.859375,94211.109375,47922.22265625,338122.21875,-73585.1875,5555.5556640625,534651.875,,0.0,365.0,0.0,1999.0,,1.0,0.0,0.0,1978.0,5744.0,male,Domestic,5610.0,56.0,3.0,2.0,West,1999-03-28,,1.5972222089767456,1,0,568651.875,545651.84765625,-0.04044658666385299,0.0,12.731162703040736,0.33812221875,-1.0843478549235388,0.0,13.0,1.0
2012,82890391552.0,2012-01-01,2012-12-31,440.7407531738281,5559.25927734375,3866.666748046875,0.0,0.0,0.0,759.25927734375,759.25927734375,0.0,5188.888671875,370.370361328125,9796.2958984375,6874.07421875,662.9629516601562,17359.259765625,2422.22216796875,111.1111068725586,759.25927734375,,0.0,365.0,0.0,1993.0,,1.0,0.0,0.0,1970.0,3673.0,male,Domestic,2670.0,26.0,2.0,2.0,Central,1993-06-09,,,1,0,6318.5185546875,4633.3333740234375,-0.2667057421891844,0.0,9.761881347076246,0.017359259765625,-4.053629210888028,0.0,19.0,1.0
2012,82932473856.0,2012-01-01,2012-12-31,1622.22216796875,99474.0703125,76566.6640625,0.0,0.0,0.0,3222.22216796875,35318.51953125,466.6666564941406,40051.8515625,11485.185546875,335403.71875,25111.111328125,33562.96484375,403529.625,6359.25927734375,1851.851806640625,2733.333251953125,,0.0,365.0,0.0,2011.0,,1.0,0.0,0.0,1978.0,411.0,male,Domestic,2920.0,29.0,1.0,3.0,Central,2011-01-10,,0.3125,1,0,103162.95913696289,141177.78067016602,0.36849293439453656,1.0,12.908005184071369,0.403529625,-0.9075053738929059,0.0,1.0,1.0
2012,82980921344.0,2012-01-01,2012-12-31,537.0370483398438,3400.0,6344.4443359375,0.0,0.0,0.0,1955.5555419921875,-4974.07421875,0.0,0.0,66.66666412353516,18592.591796875,12862.962890625,-5103.70361328125,28029.62890625,-20274.07421875,1851.851806640625,1955.5555419921875,,0.0,365.0,0.0,2009.0,,1.0,0.0,0.0,1970.0,2705.0,male,Domestic,5630.0,56.0,3.0,1.0,Central,2009-08-05,,0.2013888955116272,1,0,5355.5555419921875,177.77777099609375,-0.9668049804353326,0.0,10.241017404907799,0.02802962890625,-3.574493153056475,0.0,3.0,1.0
2012,83005161472.0,2012-01-01,2012-12-31,485.1851806640625,90881.484375,175222.21875,0.0,0.0,0.0,88888.890625,2051.851806640625,88888.890625,0.0,40825.92578125,1567218.5,211603.703125,1848.148193359375,1760318.5,3518.5185546875,1851.851806640625,0.0,,0.0,365.0,0.0,2011.0,,1.0,0.0,0.0,1976.0,1830.0,male,Domestic,5629.0,56.0,3.0,1.0,Central,2011-12-27,,4.099999904632568,1,0,268659.265625,253929.625,-0.05482647542690721,0.0,14.38100531655107,1.7603185,0.5654947585867963,0.0,1.0,1.0
2012,83016474624.0,2012-01-16,2012-12-31,1355.5555419921875,96.29629516601561,3911.111083984375,0.0,0.0,0.0,0.0,-5666.66650390625,0.0,0.0,51.85185241699219,3966.666748046875,3740.74072265625,-5666.66650390625,2344.4443359375,-3814.814697265625,1851.851806640625,0.0,,0.0,350.0,1.0,,,,,,,,,,4711.0,47.0,,2.0,West,2012-01-16,,0.1666666716337204,1,0,96.29629516601561,6996.29638671875,71.65384794562529,1.0,7.7598036958453545,0.0023444443359375,-6.05570686211892,0.0,,1.0
2012,83048947712.0,2012-01-01,2012-12-31,2240.74072265625,9929.6298828125,42681.48046875,0.0,0.0,0.0,11481.4814453125,-11892.5927734375,0.0,1711.111083984375,1081.4814453125,107162.9609375,25574.07421875,-12748.1484375,122948.1484375,-21270.37109375,1851.851806640625,11481.4814453125,,0.0,365.0,0.0,2011.0,,1.0,0.0,0.0,1964.0,1926.0,male,Domestic,5610.0,56.0,3.0,2.0,East,2011-03-23,,0.3409090936183929,1,0,21411.111328125,19533.3330078125,-0.08770111422688771,0.0,11.719517988055546,0.1229481484375,-2.095992569908727,0.0,1.0,1.0
2012,83058262016.0,2012-01-01,2012-12-31,1270.370361328125,33448.1484375,20933.333984375,0.0,0.0,0.0,933.3333129882812,1833.3333740234373,0.0,33077.77734375,370.370361328125,103085.1875,34096.296875,1648.148193359375,142125.921875,4003.70361328125,1851.851806640625,933.3333129882812,,0.0,365.0,0.0,2011.0,,1.0,0.0,0.0,1985.0,2035.0,male,Domestic,5629.0,56.0,3.0,2.0,Central,2011-06-06,,0.5347222089767456,1,0,34381.48175048828,61381.481201171875,0.7853064520786729,1.0,11.864468717399435,0.142125921875,-1.951041840564839,0.0,1.0,1.0
2012,83066978304.0,2012-01-01,2012-12-31,188.88888549804688,9281.4814453125,30018.517578125,862.9629516601561,0.0,-862.9629516601561,0.0,-9203.7041015625,0.0,7344.4443359375,151.8518524169922,5977.77783203125,5388.888671875,-9207.4072265625,3270.370361328125,-20737.037109375,1851.851806640625,0.0,,0.0,365.0,0.0,2010.0,,1.0,0.0,1.0,,2298.0,female,Domestic,5610.0,56.0,3.0,3.0,East,2010-09-15,,,1,0,9281.4814453125,13777.77734375,0.48443730938106866,1.0,8.092658517822823,0.003270370361328125,-5.7228520401414515,0.0,2.0,1.0
2012,83076292608.0,2012-01-01,2012-12-31,14522.22265625,38500.0,7070.37060546875,0.0,0.0,0.0,56537.03515625,-25051.8515625,0.0,12396.2958984375,21366.666015625,138962.96875,68507.40625,-25270.37109375,200218.515625,87762.9609375,6000.0,40918.51953125,,0.0,365.0,0.0,1995.0,,2.0,0.0,0.5,1963.5,3277.5,mix,Domestic,2829.0,28.0,2.0,3.0,Central,1995-11-30,,0.5763888955116272,1,0,95037.03515625,88611.109375,-0.06761496474174686,0.0,12.207164627226085,0.200218515625,-1.6083459307381893,0.0,17.0,1.0
2012,83107995648.0,2012-01-01,2012-12-31,0.0,7.407407283782959,7418.5185546875,0.0,0.0,0.0,0.0,-8292.5927734375,0.0,0.0,7.407407283782959,5851.85205078125,7725.92578125,-8292.5927734375,5444.4443359375,-7411.111328125,1851.851806640625,0.0,,0.0,365.0,0.0,2011.0,2016.0,2.0,0.0,0.5,1961.0,1859.0,mix,Domestic,5630.0,56.0,3.0,2.0,Central,2011-11-29,2016-07-06,,1,0,7.407407283782959,7.407407283782959,0.0,0.0,8.602350979826697,0.0054444443359375,-5.213159578137577,0.0,1.0,1.0
2012,83116916736.0,2012-01-01,2012-12-31,3822.22216796875,6651.85205078125,7948.14794921875,0.0,0.0,0.0,2885.185302734375,-803.7036743164062,0.0,0.0,4770.37060546875,2066.666748046875,12337.037109375,-840.74072265625,17777.77734375,1588.888916015625,1851.851806640625,2885.185302734375,,0.0,365.0,0.0,2006.0,,1.0,1.0,0.0,,3278.0,male,Foreign,2630.0,26.0,2.0,1.0,Central,2006-11-09,,0.0833333358168602,1,0,9537.037353515625,8755.5556640625,-0.08194176666038205,0.0,9.785704492465682,0.01777777734375,-4.029806065498592,0.0,6.0,1.0
2012,83123757056.0,2012-01-01,2012-12-31,2570.370361328125,453722.21875,749988.875,0.0,0.0,0.0,325266.65625,63451.8515625,0.0,9711.111328125,14937.037109375,716688.875,74540.7421875,60218.51953125,872937.0625,28855.5546875,1851.851806640625,325266.65625,,0.0,365.0,0.0,2010.0,,1.0,0.0,0.0,1968.0,2036.0,male,Domestic,5610.0,56.0,3.0,1.0,Central,2010-05-11,,3.452380895614624,1,0,778988.875,754392.5625,-0.03157466465743814,0.0,13.679618738866646,0.8729370625,-0.13589181909762857,0.0,2.0,1.0
2012,83142197248.0,2012-01-01,2012-12-31,159.25926208496094,13522.22265625,16577.77734375,0.0,0.0,0.0,462.96295166015625,-2477.77783203125,0.0,0.0,3618.5185546875,58096.296875,17255.5546875,-2477.77783203125,73325.9296875,-2592.592529296875,1851.851806640625,462.96295166015625,,0.0,365.0,0.0,2011.0,,1.0,0.0,0.0,,2032.0,male,Domestic,5610.0,56.0,3.0,2.0,East,2011-06-05,,0.2430555522441864,1,0,13985.185607910156,75525.92883300781,4.400423773445639,1.0,11.202669572762888,0.0733259296875,-2.612840985201387,0.0,1.0,1.0
2012,83147161600.0,2012-01-01,2012-12-31,585.1851806640625,9529.6298828125,7914.81494140625,0.0,0.0,0.0,466.6666564941406,892.5925903320312,0.0,0.0,1562.9630126953125,5570.37060546875,0.0,848.1481323242188,8307.4072265625,2044.4444580078125,1851.851806640625,466.6666564941406,,0.0,365.0,0.0,2010.0,,2.0,0.0,0.5,1963.5,2181.0,mix,Domestic,5520.0,55.0,3.0,2.0,Central,2010-12-13,,,1,0,9996.29653930664,11748.148559570312,0.1752501052139839,0.0,9.024902832734856,0.0083074072265625,-4.790607725229418,0.0,2.0,1.0
2012,83170746368.0,2012-01-01,2012-12-31,596.2963256835938,32422.22265625,488.8888854980469,0.0,0.0,0.0,451.8518371582031,1114.8148193359375,0.0,0.0,4644.4443359375,67574.0703125,166.6666717529297,1003.7036743164062,69548.1484375,32385.185546875,370.370361328125,451.8518371582031,,0.0,365.0,0.0,,,,,,,,,,3313.0,33.0,2.0,2.0,Central,1998-12-06,,,1,0,32874.0744934082,33374.075664520264,0.015209589283260858,0.0,11.14977457496271,0.0695481484375,-2.6657359830015652,0.0,,1.0
2012,83177553920.0,2012-04-23,2012-12-31,300.0,2907.407470703125,1800.0,0.0,0.0,0.0,848.1481323242188,1359.25927734375,0.0,0.0,2885.185302734375,4170.37060546875,1107.4073486328125,0.0,7055.5556640625,1851.851806640625,1851.851806640625,848.1481323242188,,0.0,252.0,1.0,2012.0,,1.0,0.0,0.0,1976.0,1714.0,male,Domestic,2612.0,26.0,2.0,1.0,Central,2012-04-11,,0.0833333358168602,1,0,3755.5556030273438,2355.5555419921875,-0.3727810766286138,0.0,8.8615706229235,0.0070555556640625,-4.953939935040774,0.0,0.0,1.0
2012,83202138112.0,2012-01-01,2012-12-31,19522.22265625,28137.037109375,9407.4072265625,0.0,0.0,0.0,5274.07421875,5951.85205078125,4637.037109375,14337.037109375,11059.2587890625,25451.8515625,1325.9259033203125,5355.5556640625,35133.33203125,16881.482421875,11111.111328125,637.0370483398438,,0.0,365.0,0.0,2005.0,,1.0,1.0,0.0,,2110.0,male,Foreign,2651.0,26.0,2.0,3.0,Central,2005-01-25,,0.0972222238779068,1,0,38048.1484375,29370.370239257812,-0.22807360028298848,0.0,10.466905589360094,0.03513333203125,-3.3486049686041808,0.0,7.0,1.0
2012,83213811712.0,2012-01-01,2012-12-31,822.2222290039062,929.629638671875,57333.33203125,0.0,0.0,0.0,25174.07421875,155.55555725097656,0.0,0.0,640.74072265625,3566.666748046875,888.888916015625,140.74073791503906,4014.814697265625,-31229.62890625,407.4074096679688,25174.07421875,,0.0,365.0,0.0,,,,,,,,,,5610.0,56.0,3.0,3.0,Central,1993-05-03,,0.0833333358168602,1,0,26103.703857421875,25829.6298828125,-0.010499428590914295,0.0,8.297746472704496,0.004014814697265625,-5.517764085259778,0.0,,1.0
2012,83221774336.0,2012-01-01,2012-12-31,229.62962341308597,3174.073974609375,203.7037048339844,0.0,0.0,0.0,9181.4814453125,962.9629516601561,0.0,203.7037048339844,2485.185302734375,2225.926025390625,5659.25927734375,914.8148193359376,9329.6298828125,-70.37036895751953,12962.962890625,9181.4814453125,,0.0,365.0,0.0,1996.0,,1.0,0.0,1.0,1970.0,2564.0,female,Domestic,5610.0,56.0,3.0,3.0,East,1996-12-01,,0.0833333358168602,1,0,12355.555419921875,12311.11083984375,-0.0035971333191920584,0.0,9.140950623473877,0.0093296298828125,-4.674559934490397,0.0,16.0,1.0
2012,83228590080.0,2012-01-01,2012-12-31,466.6666564941406,10374.07421875,37737.03515625,0.0,0.0,0.0,27640.740234375,-177.77777099609375,0.0,10259.2587890625,114.81481170654295,11851.8515625,8711.111328125,-203.7037048339844,21751.8515625,277.7777709960937,74.0740737915039,27640.740234375,,0.0,365.0,0.0,1991.0,,2.0,0.0,1.0,1950.5,1975.0,female,Domestic,5630.0,56.0,3.0,1.0,Central,1991-03-03,,0.1111111119389534,1,0,38014.814453125,41996.296875,0.10473502183693292,0.0,9.98745416220388,0.0217518515625,-3.828056395760393,0.0,21.0,1.0
2012,83237314560.0,2012-01-01,2012-12-31,0.0,23796.296875,17337.037109375,0.0,0.0,0.0,0.0,-577.7777709960938,0.0,0.0,92.59259033203124,0.0,6166.66650390625,-588.888916015625,5829.62939453125,6459.25927734375,18.518518447875977,0.0,,0.0,365.0,0.0,2003.0,,1.0,0.0,0.0,1953.0,2466.0,male,Domestic,5610.0,56.0,3.0,2.0,East,2003-12-17,,,1,0,23796.296875,24733.333984375,0.03937743398887563,0.0,8.670708708632926,0.00582962939453125,-5.1448018493313485,0.0,9.0,1.0
2012,83243261952.0,2012-03-26,2012-12-31,625.9259033203125,518.5184936523438,481.4814758300781,0.0,0.0,0.0,0.0,-8888.888671875,0.0,0.0,492.5925903320313,29377.77734375,18244.4453125,-8888.888671875,39755.5546875,-7037.037109375,1851.851806640625,0.0,,0.0,280.0,1.0,,,,,,,,,,5610.0,56.0,3.0,1.0,Central,2012-03-25,,0.2976190447807312,1,0,518.5184936523438,911.111083984375,0.7571428890928945,1.0,10.590504850885713,0.0397555546875,-3.225005707078562,0.0,,1.0
2012,83249618944.0,2012-01-01,2012-12-31,0.0,2788.888916015625,596.2963256835938,0.0,0.0,0.0,0.0,2159.25927734375,0.0,0.0,2788.888916015625,122.22222137451172,0.0,2051.851806640625,2281.4814453125,2192.592529296875,1851.851806640625,0.0,,0.0,365.0,0.0,2007.0,,1.0,0.0,0.0,1955.0,1357.0,male,Domestic,5510.0,55.0,3.0,1.0,Central,2007-11-30,,,1,0,2788.888916015625,1729.629638671875,-0.37981407981536663,0.0,7.7325802676639945,0.0022814814453125,-6.082930290300279,0.0,5.0,1.0
2012,83264798720.0,2012-01-01,2012-12-31,637.0370483398438,8718.5185546875,4785.18505859375,0.0,0.0,0.0,0.0,777.7777709960938,0.0,7425.92578125,422.2222290039063,49618.51953125,12400.0,640.74072265625,43674.07421875,3933.333251953125,1851.851806640625,0.0,,0.0,365.0,0.0,2009.0,,2.0,0.5,0.5,1961.0,1402.5,mix,mix,5610.0,56.0,3.0,1.0,Central,2009-06-04,,0.4791666567325592,1,0,8718.5185546875,17392.591796875,0.994902194424292,1.0,10.684509937725508,0.04367407421875,-3.131000620238767,0.0,3.0,1.0
2012,83277168640.0,2012-01-01,2012-12-31,0.0,9544.4443359375,10496.2958984375,0.0,0.0,0.0,24148.1484375,1322.22216796875,0.0,8529.6298828125,1014.8148193359376,22985.185546875,11559.2587890625,1177.77783203125,34122.22265625,2274.073974609375,11111.111328125,24148.1484375,,0.0,365.0,0.0,1999.0,,1.0,0.0,1.0,1963.0,6112.0,female,Domestic,5630.0,56.0,3.0,3.0,East,1999-08-23,,0.2152777761220932,1,0,33692.5927734375,27748.1484375,-0.17643178653273514,0.0,10.437704141812493,0.03412222265625,-3.3778064161517816,0.0,13.0,1.0
2012,83299631104.0,2012-01-01,2012-12-31,944.4444580078124,33.33333206176758,659.25927734375,0.0,0.0,0.0,53351.8515625,5466.66650390625,0.0,0.0,33.33333206176758,170.37037658691406,0.0,5203.70361328125,6711.111328125,47444.4453125,66666.6640625,53351.8515625,,0.0,365.0,0.0,2003.0,,1.0,0.0,0.0,1987.0,2631.0,male,Domestic,5610.0,56.0,3.0,3.0,West,2003-10-16,,0.1666666716337204,1,0,53385.18489456177,52855.5544128418,-0.009920926241353581,0.0,8.811519838923193,0.006711111328125,-5.003990719041081,0.0,9.0,1.0
2012,83311370240.0,2012-01-01,2012-12-31,418.5185241699219,1340.74072265625,7674.07421875,0.0,0.0,0.0,0.0,-6707.4072265625,0.0,888.888916015625,240.74073791503903,20151.8515625,10692.5927734375,-6733.33349609375,24837.037109375,-6333.33349609375,3703.70361328125,0.0,,0.0,365.0,0.0,1990.0,,1.0,0.0,0.0,1959.0,4784.0,male,Domestic,5630.0,56.0,3.0,1.0,Central,1990-09-27,,0.0833333358168602,1,0,1340.74072265625,1655.5555419921875,0.23480663637353566,1.0,10.12009124992244,0.024837037109375,-3.695419308041834,0.0,22.0,1.0
2012,83316580352.0,2012-03-27,2012-12-31,159.25926208496094,1614.8148193359375,3237.037109375,0.0,0.0,0.0,0.0,-3474.073974609375,0.0,988.888916015625,133.3333282470703,4507.4072265625,1162.9630126953125,-3474.073974609375,3125.926025390625,-1622.22216796875,1851.851806640625,0.0,,0.0,279.0,1.0,,,,,,,,,,5630.0,56.0,3.0,1.0,Central,2012-03-26,,,1,0,1614.8148193359375,1162.9630126953125,-0.2798164849802658,0.0,8.047485846398995,0.003125926025390625,-5.768024711565279,0.0,,1.0
2012,83328589824.0,2012-01-01,2012-12-31,41303.703125,542781.5,171637.03125,0.0,1770.370361328125,1770.370361328125,659155.5625,152918.515625,21918.517578125,150462.96875,121048.1484375,605059.25,120314.8125,76177.78125,902074.0625,820270.375,18518.517578125,637237.0625,,0.0,365.0,0.0,1997.0,,1.0,0.0,0.0,1971.0,4380.0,male,Domestic,2829.0,28.0,2.0,3.0,West,1997-08-01,,1.1041667461395264,1,0,1223855.580078125,1482955.5576171875,0.21170796763660857,1.0,13.712451904875758,0.9020740625,-0.10305865308851556,0.0,15.0,1.0
2012,83343622144.0,2012-01-01,2012-12-31,6362.962890625,56433.33203125,3844.4443359375,0.0,0.0,0.0,16455.5546875,2092.592529296875,559.25927734375,5896.29638671875,40137.03515625,159003.703125,41451.8515625,1833.3333740234373,209429.625,69044.4453125,11111.111328125,15896.2958984375,,0.0,365.0,0.0,2004.0,,2.0,0.0,0.5,,519.0,mix,Domestic,5629.0,56.0,3.0,3.0,Central,2004-02-23,,0.5972222089767456,1,0,73448.14599609375,71629.62902832031,-0.024759194981860442,0.0,12.252143043056538,0.209429625,-1.5633675149077366,0.0,8.0,1.0
2012,83387858944.0,2012-01-01,2012-12-31,0.0,1859.25927734375,11096.2958984375,0.0,0.0,0.0,0.0,-2977.77783203125,0.0,1859.25927734375,0.0,5737.037109375,6088.888671875,-2992.592529296875,7396.29638671875,-39237.03515625,592.5925903320312,0.0,,0.0,365.0,0.0,1996.0,,1.0,0.0,0.0,,6766.0,male,Domestic,5610.0,56.0,3.0,3.0,Central,1996-05-20,,0.2291666716337204,1,0,1859.25927734375,874.0740966796875,-0.5298804705019718,0.0,8.908734665624946,0.00739629638671875,-4.906775892339327,0.0,16.0,1.0
2012,83402760192.0,2012-01-01,2012-12-31,0.0,30366.666015625,46148.1484375,7085.18505859375,0.0,-7085.18505859375,0.0,-17100.0,0.0,26759.259765625,1681.4814453125,22640.740234375,20037.037109375,-17125.92578125,32870.37109375,-15781.4814453125,1851.851806640625,0.0,,0.0,365.0,0.0,2011.0,,1.0,0.0,1.0,1964.0,1847.0,female,Domestic,2670.0,26.0,2.0,2.0,Central,2011-12-11,,0.233333334326744,1,0,30366.666015625,46014.81640625,0.5153068296194693,1.0,10.400326956334421,0.03287037109375,-3.4151836016298533,0.0,1.0,1.0
2012,83407880192.0,2012-01-01,2012-12-31,6551.85205078125,155996.296875,164670.375,0.0,0.0,0.0,121385.1875,9925.92578125,0.0,2500.0,12577.77734375,145759.265625,84203.703125,9403.7041015625,250725.921875,113281.4765625,15185.185546875,121385.1875,,0.0,365.0,0.0,1990.0,,1.0,0.0,1.0,1952.0,3356.0,female,Domestic,5510.0,55.0,3.0,3.0,Central,1990-10-31,,1.2878787517547607,1,0,277381.484375,290507.40625,0.04732082930688585,0.0,12.432115676786822,0.250725921875,-1.3833948811774526,0.0,22.0,1.0
2012,83417587712.0,2012-01-01,2012-12-31,4514.81494140625,161100.0,173240.734375,0.0,0.0,0.0,11300.0,-55733.33203125,0.0,144403.703125,16529.62890625,1175585.125,12444.4443359375,-55966.66796875,1147251.875,-840.74072265625,1851.851806640625,11300.0,,0.0,365.0,0.0,2010.0,,1.0,0.0,0.0,1984.0,2405.0,male,Domestic,5610.0,56.0,3.0,1.0,Central,2010-05-27,,0.1388888955116272,1,0,172400.0,151103.6962890625,-0.12352844379894141,0.0,13.952879966598738,1.147251875,0.13736940863446445,0.0,2.0,1.0
2012,83442352128.0,2012-01-01,2012-12-31,5977.77783203125,174.07408142089844,4937.037109375,0.0,0.0,0.0,21725.92578125,4188.888671875,0.0,0.0,144.44444274902344,10481.4814453125,16466.666015625,3770.370361328125,39440.7421875,11388.888671875,1851.851806640625,21725.92578125,,0.0,365.0,0.0,2010.0,,1.0,0.0,0.0,1977.0,2265.0,male,Domestic,2711.0,27.0,2.0,1.0,Central,2010-10-13,,0.0833333358168602,1,0,21899.9998626709,21729.62939453125,-0.007779473479817194,0.0,10.582554626680993,0.0394407421875,-3.2329559312832807,0.0,2.0,1.0
2012,83447496704.0,2012-01-01,2012-12-31,92807.40625,375011.125,131625.921875,0.0,0.0,0.0,517822.21875,238103.703125,1596.2962646484375,26725.92578125,187666.671875,169229.625,104274.0703125,190344.4375,630774.0625,620688.875,74.0740737915039,516225.9375,,0.0,365.0,0.0,1995.0,,1.0,0.0,1.0,1957.0,7848.0,female,Domestic,2841.0,28.0,2.0,1.0,Central,1995-07-07,,0.7430555820465088,1,0,894429.6400146484,1084681.4478759766,0.21270740519982353,1.0,13.354703014804583,0.6307740625,-0.4608075431596918,0.0,17.0,1.0
2012,83465666560.0,2012-01-01,2012-12-31,0.0,155.55555725097656,4003.70361328125,0.0,0.0,0.0,0.0,407.4074096679688,0.0,0.0,0.0,6418.5185546875,1900.0,385.1851806640625,8833.3330078125,-3848.148193359375,1851.851806640625,0.0,,0.0,365.0,0.0,2011.0,,2.0,0.0,0.0,1986.0,2081.0,male,Domestic,5610.0,56.0,3.0,3.0,Central,2011-04-06,,0.1875,1,0,155.55555725097656,155.55555725097656,0.0,0.0,9.086287686454789,0.0088333330078125,-4.729222871509486,0.0,1.0,1.0
2012,83483385856.0,2012-01-01,2012-12-31,596.2963256835938,1433.3333740234375,33437.03515625,0.0,0.0,0.0,48059.2578125,1818.5185546875,0.0,0.0,470.370361328125,11033.3330078125,3929.629638671875,1637.0369873046875,19392.591796875,16055.5556640625,11111.111328125,48059.2578125,,0.0,365.0,0.0,1996.0,,1.0,0.0,1.0,1955.0,7330.0,female,Domestic,5610.0,56.0,3.0,3.0,East,1996-12-06,,0.1388888955116272,1,0,49492.59118652344,51740.741943359375,0.045423985750984414,0.0,9.872646405981515,0.019392591796875,-3.94286415198276,0.0,16.0,1.0
2012,83515932672.0,2012-01-01,2012-12-31,0.0,514.8148193359375,0.0,0.0,0.0,0.0,0.0,-255.55555725097656,0.0,0.0,514.8148193359375,2811.111083984375,0.0,-255.55555725097656,2555.5556640625,514.8148193359375,37.03703689575195,0.0,,0.0,365.0,0.0,1998.0,,1.0,0.0,0.0,1966.0,3134.0,male,Domestic,5629.0,56.0,3.0,2.0,East,1998-03-30,,,1,0,514.8148193359375,514.8148193359375,0.0,0.0,7.846024960034305,0.0025555556640625,-5.969485597929968,0.0,14.0,1.0
2012,83521126400.0,2012-01-01,2012-12-31,51.85185241699219,225.9259185791016,2029.629638671875,0.0,0.0,0.0,7.407407283782959,-2133.333251953125,0.0,144.44444274902344,33.33333206176758,19825.92578125,7807.4072265625,-2148.148193359375,25818.517578125,-6611.111328125,185.1851806640625,7.407407283782959,,0.0,365.0,0.0,1995.0,,2.0,0.5,0.0,1969.0,2315.0,male,mix,5610.0,56.0,3.0,1.0,Central,1995-03-14,,0.0833333358168602,1,0,233.33332586288455,466.6666564941406,1.0000000204358785,1.0,10.158847249046943,0.025818517578125,-3.6566633089173313,0.0,17.0,1.0
2012,83551428608.0,2012-01-01,2012-12-31,0.0,62692.59375,1192.5926513671875,0.0,0.0,0.0,0.0,659.25927734375,0.0,58737.03515625,3955.5556640625,37285.18359375,5711.111328125,592.5925903320312,43407.40625,11962.962890625,11111.111328125,0.0,,0.0,365.0,0.0,1996.0,,1.0,0.0,0.0,1950.0,7457.0,male,Domestic,2849.0,28.0,2.0,1.0,Central,1996-08-01,,0.0833333358168602,1,0,62692.59375,58014.81640625,-0.0746145128785647,0.0,10.678385356450944,0.04340740625,-3.137125201513331,0.0,16.0,1.0
